epoch,train_loss,val_loss,val_acc,val_ece,val_adaece,val_classece,val_brier
0,1.029970994919812,0.8118217849731445,74.85455720749839,0.17857804894447327,0.17857811,0.4895888,0.39543288946151733
1,0.8279029843183833,0.7188962674140931,76.8584356819651,0.2062906175851822,0.20629062,0.49952596,0.37982940673828125
2,0.8067068337300501,0.7427795577049255,73.10924369747899,0.14887453615665436,0.14887454,0.47685784,0.3776579797267914
3,0.7771015696295904,0.7197798299789429,74.56367162249515,0.1633121818304062,0.16331223,0.5320902,0.3709976077079773
4,0.7619494488890018,0.7210701060295105,76.8584356819651,0.15250413119792938,0.15250413,0.53277946,0.35170629620552063
5,0.760621187268594,0.7104245257377625,74.43438914027149,0.15016518533229828,0.1501652,0.5542432,0.37038207054138184
6,0.7579262310621935,0.7309413623809814,76.11506140917905,0.14622712135314941,0.14622709,0.5475898,0.35517263412475586
7,0.749623921349508,0.7157491183280945,74.95151906916612,0.14668463170528412,0.14668465,0.5371732,0.3652895390987396
8,0.7640625693655889,0.7457636070251464,72.94764059469941,0.14374202489852905,0.14374201,0.5230438,0.3774494528770447
9,0.7686749603770194,0.7056585907936096,76.53522947640595,0.1438857614994049,0.14388578,0.51303995,0.34529393911361694
10,0.7466742505720996,0.7545639848709107,75.72721396250807,0.1672031134366989,0.1672031,0.5167617,0.3769786059856415
11,0.7694930536757916,0.7175086379051209,76.95539754363284,0.1723332703113556,0.17233329,0.51334274,0.36014288663864136
12,0.7556637407989677,0.7074573111534118,75.53329023917259,0.16901063919067383,0.16901065,0.5195268,0.3686980605125427
13,0.7537673406918114,0.6973632526397705,77.18164188752425,0.2042233794927597,0.20422338,0.5103752,0.3714800775051117
14,0.7413456243796086,0.7123029947280883,75.50096961861668,0.18116438388824463,0.1811644,0.5265416,0.374054878950119
15,0.7448585674576803,0.7719749522209167,75.30704589528119,0.1312219798564911,0.13122201,0.4955404,0.3559160530567169
16,0.7482769136581946,0.696544098854065,76.4382676147382,0.17240020632743835,0.17240022,0.52564514,0.3608348071575165
17,0.7478105189329988,0.6967993640899658,75.56561085972851,0.14796170592308044,0.14796174,0.5537838,0.3593461513519287
18,0.7587468989808624,0.7536398839950561,76.92307692307693,0.14610077440738678,0.14610074,0.52441776,0.3537452816963196
19,0.7708143060087064,0.7845640349388122,75.69489334195217,0.16592292487621307,0.16592294,0.5217748,0.37711039185523987
20,0.7945542980771546,0.6992927956581115,76.82611506140918,0.14287476241588593,0.14287479,0.5161972,0.3434540927410126
21,0.759786611234923,0.7021916651725769,76.30898513251454,0.1485731303691864,0.14757825,0.5249063,0.34933552145957947
22,0.7561715286259257,0.6913515985012054,78.11893988364577,0.1661434769630432,0.16614346,0.530885,0.3484143614768982
23,0.7472103044664095,0.7133054423332215,77.21396250808016,0.15008513629436493,0.15008518,0.5340439,0.34983715415000916
24,0.7645288182234545,0.7666611528396606,72.55979314802843,0.12369472533464432,0.12369472,0.53427607,0.37296485900878906
25,0.7658029410543792,0.7231520128250122,75.37168713639302,0.21355555951595306,0.21355557,0.49428308,0.3967653512954712
26,0.7618574042112456,0.6961249685287476,76.17970265029088,0.14638960361480713,0.14638962,0.52020174,0.3504962623119354
27,0.7528591283144207,0.7714235973358154,69.36005171299288,0.10792785882949829,0.112983175,0.5231545,0.39474934339523315
28,0.7712023464638159,0.7436347770690918,76.05042016806722,0.1620331108570099,0.16203311,0.5337808,0.36259719729423523
