epoch,train_loss,val_loss,val_acc,val_ece,val_adaece,val_classece,val_brier
0,0.9989020404739117,0.7758870148658752,76.92307692307693,0.1670287698507309,0.16690472,0.49686676,0.3681466579437256
1,0.8369371919730387,0.7251868224143982,76.34130575307046,0.18202225863933563,0.18202226,0.51328635,0.3722529709339142
2,0.8121687761687357,0.7177256679534912,75.59793148028442,0.1891481876373291,0.18914822,0.5151105,0.38158366084098816
3,0.7730828038322817,0.7900618863105774,71.590174531351,0.14139699935913086,0.14139698,0.5161614,0.39310747385025024
4,0.7904751195546684,0.703526165485382,77.18164188752425,0.18625915050506592,0.18625918,0.5077997,0.3655315339565277
5,0.7722575054803026,0.7290563583374023,76.47058823529412,0.14206703007221222,0.14206704,0.52980226,0.35040634870529175
6,0.7550344584048341,0.7129047298431397,77.0846800258565,0.1569572538137436,0.15687181,0.52834684,0.35104721784591675
7,0.7664657759420369,0.6802381908893586,77.5371687136393,0.17282713949680328,0.17282714,0.55093354,0.35112711787223816
8,0.7540037593026774,0.7438069343566894,72.43051066580477,0.12192398309707642,0.12192399,0.5378496,0.37942612171173096
9,0.7559257987715783,0.6923066639900207,77.89269553975437,0.18835273385047913,0.1883527,0.5053978,0.36095237731933594
10,0.7565697237439112,0.6951919341087341,78.37750484809308,0.18339990079402924,0.1833999,0.507149,0.3545135259628296
11,0.7497118818103721,0.7325585389137268,74.85455720749839,0.16014733910560608,0.16014732,0.51383793,0.37215450406074524
12,0.7475919433006453,0.6956676185131073,76.05042016806722,0.17142905294895172,0.17142905,0.50505966,0.3628544807434082
13,0.7515660074599292,0.7184675264358521,76.2120232708468,0.14616936445236206,0.14616938,0.5279837,0.35056352615356445
14,0.7470693271778045,0.7106297516822815,75.95345830639948,0.1467367559671402,0.14626187,0.534797,0.35372987389564514
15,0.750650025357347,0.7008803367614747,75.7918552036199,0.1784193366765976,0.17841935,0.5231683,0.3700721561908722
16,0.7396399721229842,0.69999675989151,77.40788623141565,0.14996162056922913,0.14996164,0.5486416,0.3426717221736908
17,0.7519688044392735,0.822696304321289,74.75759534583064,0.09239216148853302,0.091406785,0.5242713,0.3522205948829651
