epoch,train_loss,val_loss,val_acc,val_ece,val_adaece,val_classece,val_brier
0,5.722592711448669,4.441654205322266,1.66,0.0025851852260529995,0.00474629,0.011579512,0.9885107278823853
1,4.312077844007448,4.1015676140785216,5.18,0.0072551267221570015,0.010621537,0.024311386,0.9799380898475647
2,3.9088359156792816,3.7739304482936857,8.14,0.015875039622187614,0.021116924,0.062175773,0.9660656452178955
3,3.6285602531649848,3.596767580509186,9.9,0.011131993494927883,0.015236953,0.071586005,0.9548218846321106
4,3.421755178408189,3.357442635297775,13.94,0.014993355609476566,0.014115982,0.10579923,0.9400622248649597
5,3.222629478031939,3.1529988586902618,16.619999999999997,0.013567890971899033,0.010899751,0.1482085,0.9218204021453857
6,3.0507751147855413,3.273538237810135,17.76,0.0241351667791605,0.025992386,0.14680615,0.9295478463172913
7,2.9220148345286194,2.9228617012500764,20.86,0.014188231900334358,0.020049963,0.17107399,0.8986039757728577
8,2.7969016337936576,2.936861717700958,20.4,0.016215268522500992,0.014640784,0.15830348,0.8996083736419678
9,2.721483323384415,2.8780685365200043,23.48,0.03101462498307228,0.0323935,0.17399895,0.8845175504684448
10,2.6580240719697694,2.8258520543575285,23.62,0.014983780682086945,0.019331204,0.20026243,0.8839746117591858
11,2.5336927222934635,2.624354612827301,26.200000000000003,0.016014212742447853,0.020937622,0.18914178,0.8616394400596619
12,2.444534047760747,2.6229806363582613,25.56,0.026493443176150322,0.018968709,0.20711987,0.8594250679016113
13,2.377959257499738,2.6148196876049044,25.619999999999997,0.0340588204562664,0.03591859,0.20049736,0.8612321019172668
14,2.3074671223082324,2.5639112830162047,27.16,0.039854466915130615,0.035286892,0.232151,0.8511912226676941
15,2.246862076900222,2.383269947767258,29.659999999999997,0.0220557302236557,0.026168827,0.24432038,0.8315265774726868
16,2.1950429474765603,2.5233836472034454,27.779999999999998,0.032218556851148605,0.03395542,0.20879926,0.8489148616790771
17,2.160273835740306,2.654328978061676,27.060000000000002,0.04102841019630432,0.038587663,0.20100743,0.8526343703269958
18,2.1227680488743563,2.6319969594478607,27.42,0.0615299753844738,0.061529987,0.21482824,0.8616828322410583
19,2.0797998200763357,2.3422173887491224,30.7,0.033442504703998566,0.032723177,0.25058565,0.8216074109077454
20,2.0587408525699917,2.3341495782136916,31.480000000000004,0.034326426684856415,0.035862923,0.25769174,0.8233633041381836
21,2.021089068529281,2.3059081584215164,32.26,0.028178095817565918,0.026908599,0.25088683,0.809573769569397
22,1.9837320382622154,2.2873941212892532,32.519999999999996,0.029863275587558746,0.024410615,0.254591,0.8086178302764893
23,1.9599778635258025,2.275870758295059,31.72,0.0345965251326561,0.035073653,0.2365319,0.81565922498703
24,1.931626869873567,2.444387027621269,30.28,0.0421169251203537,0.04228635,0.25582418,0.8345081806182861
25,1.9173605570738965,2.4998112618923187,30.380000000000003,0.06698478758335114,0.06768578,0.2275374,0.8419957756996155
26,1.9053895964541219,2.2422380298376083,33.62,0.019932711496949196,0.023160541,0.27063355,0.8043049573898315
27,1.8659472621300004,2.407847461104393,31.66,0.04760709032416344,0.04760709,0.25501102,0.8214345574378967
28,1.853312568908388,2.3014138728380202,32.879999999999995,0.06217106431722641,0.06255658,0.2593769,0.8081573247909546
29,1.8275007785043933,2.1232257157564165,36.02,0.02337867207825184,0.023378126,0.27281275,0.7764928936958313
30,1.8111833841963247,2.299363833665848,33.76,0.04564769193530083,0.044683263,0.2615863,0.8024851679801941
31,1.7918164645406334,2.202690115571022,33.7,0.05132083222270012,0.050979502,0.2759445,0.8045185208320618
32,1.7749643339352175,2.070290806889534,36.78,0.03083288110792637,0.028911058,0.26212904,0.7740107178688049
33,1.7564816908402876,2.0508616611361505,36.36,0.024142127484083176,0.024537368,0.27329016,0.7729279398918152
34,1.7351646074517206,2.098983895778656,36.0,0.026537397876381874,0.028152596,0.2630224,0.7759788632392883
35,1.73164814947681,2.162805441021919,34.42,0.03285226598381996,0.033721946,0.27563646,0.7951374053955078
36,1.7175687121396714,2.076380008459091,37.66,0.02736467868089676,0.025509367,0.30779794,0.7658265829086304
37,1.7032347941263155,2.127410864830017,35.78,0.033119745552539825,0.034858532,0.26988614,0.7774816155433655
38,1.6786305027251893,2.06718225479126,37.68,0.01680624857544899,0.018775208,0.27986228,0.7716488242149353
39,1.6784800243648617,2.2106839030981065,33.98,0.042890194803476334,0.04271291,0.25789553,0.797283411026001
40,1.660351188006726,2.064780813455582,36.44,0.030606871470808983,0.03258353,0.2591371,0.7772904634475708
41,1.6502684398808263,2.0125309765338897,37.7,0.029961129650473595,0.03123639,0.28932542,0.7650884985923767
42,1.6386715183881195,2.010178714990616,38.279999999999994,0.026132438331842422,0.026828848,0.29833835,0.7615479230880737
43,1.6243623610247264,2.09042309820652,35.6,0.055538006126880646,0.055538,0.2751348,0.7845422029495239
44,1.6062610599805007,2.0788932770490645,36.08,0.04117070138454437,0.040002175,0.28269848,0.7744588851928711
45,1.6156763522462412,2.1030666887760163,37.059999999999995,0.05119625851511955,0.051125653,0.27822274,0.7802044153213501
46,1.6001219674944878,2.0195180237293244,36.86,0.03722211718559265,0.03626643,0.30988368,0.7655209302902222
47,1.594607339663939,1.9869726240634917,38.879999999999995,0.02650594711303711,0.02533254,0.3006467,0.7576321363449097
48,1.5757506489753723,2.0563703805208204,38.2,0.03595534339547157,0.033482246,0.2830349,0.7653250098228455
49,1.5803886807777665,1.9478177934885026,39.06,0.028839558362960815,0.029731568,0.28941116,0.7499815821647644
50,1.571296912702647,1.9981354653835297,37.5,0.043417125940322876,0.044459265,0.28874648,0.7597125768661499
51,1.5546786104413597,2.1164264023303985,35.86,0.05951054021716118,0.05951053,0.274585,0.7905759811401367
52,1.5542819933457808,2.056052839756012,36.16,0.0487620085477829,0.048648883,0.27289692,0.7768036127090454
53,1.5417284206910566,1.9463608503341674,38.24,0.039589498192071915,0.03836737,0.30836663,0.7576724886894226
54,1.5381717651405118,1.974754559993744,38.82,0.030600354075431824,0.03364892,0.29368833,0.7491586804389954
55,1.5331949791447683,2.021257457137108,37.24,0.047333214432001114,0.047333233,0.28392953,0.769584059715271
56,1.5212804207747632,1.955979859828949,38.519999999999996,0.05407796427607536,0.054077964,0.28956556,0.759665846824646
57,1.5218766887079587,2.000886416435242,38.24,0.039747122675180435,0.03977383,0.27643555,0.7612945437431335
58,1.5108294175429777,1.8144568830728531,41.339999999999996,0.021647196263074875,0.02385254,0.31299773,0.726959764957428
59,1.5126862807030028,2.012980842590332,38.68,0.0387081541121006,0.03622867,0.29460517,0.7513172626495361
60,1.5081447522071274,1.9613187491893769,39.5,0.040069740265607834,0.04244648,0.306977,0.7441610097885132
61,1.4992386387153105,2.128200739622116,36.26,0.06923963874578476,0.06923964,0.28473154,0.7816312909126282
62,1.5031115236607464,1.8924845844507217,40.36,0.026232535019516945,0.026226955,0.30316696,0.7352544069290161
63,1.4814717959273944,2.0251797288656235,37.04,0.06580280512571335,0.06439397,0.2744574,0.7721031308174133
