epoch,train_loss,val_loss,val_acc,val_ece,val_adaece,val_classece,val_brier
0,5.990643665194511,4.515987741947174,1.46,0.0006137862801551819,0.0047461,0.020803588,0.9889609217643738
1,4.461832111532038,4.404182052612304,1.8800000000000001,0.0027445207815617323,0.005692017,0.08889545,0.9860960841178894
2,4.350503282113508,4.297023141384125,3.2,0.006319277919828892,0.0075902427,0.034672156,0.9840653538703918
3,4.169311506504362,4.081065958738327,4.84,0.004533689469099045,0.009266196,0.07408476,0.9769799709320068
4,4.00514680011706,3.957452988624573,6.36,0.006346696522086859,0.013504092,0.05665097,0.9712005853652954
5,3.860396924343976,3.833608901500702,8.68,0.018164068460464478,0.01634869,0.07691604,0.9651343822479248
6,3.7049085938117723,3.6142522931098937,10.9,0.008687468245625496,0.017348018,0.09082683,0.9521801471710205
7,3.5570168562910776,3.499630779027939,13.639999999999999,0.02147016115486622,0.022927025,0.080639206,0.9426489472389221
8,3.421037707816471,3.421924132108688,15.079999999999998,0.03107253462076187,0.032753706,0.101742186,0.9343535900115967
9,3.3107394474473866,3.2913916945457458,16.42,0.021307608112692833,0.02530497,0.13064726,0.9251078367233276
10,3.1925691731951455,3.183814436197281,19.040000000000003,0.02146669663488865,0.021566294,0.14864856,0.9097104668617249
11,3.103761297735301,3.110727769136429,19.580000000000002,0.018659967929124832,0.026375055,0.13100652,0.9044466614723206
12,3.0137469856576486,3.0565252900123596,20.979999999999997,0.02772623300552368,0.027055856,0.13777477,0.8967286944389343
13,2.9321630705486643,3.0892876029014587,21.66,0.022536834701895714,0.023440704,0.16545968,0.8929954171180725
14,2.8635712320154365,2.9767883121967316,23.62,0.022503191605210304,0.023489265,0.1759126,0.8849416971206665
15,2.8025715696540745,2.9411027312278746,24.02,0.013448500074446201,0.0176012,0.17496422,0.876837968826294
16,2.7264696210622787,2.889534357190132,25.019999999999996,0.023641588166356087,0.02079874,0.19657548,0.8691053986549377
17,2.667165979743004,2.8375799894332885,26.200000000000003,0.026936335489153862,0.02792177,0.17190534,0.8624059557914734
18,2.5955369343811814,2.8081065356731414,26.779999999999998,0.03502202033996582,0.037275806,0.2030486,0.8566120862960815
19,2.5440766662359238,2.6813625633716582,28.02,0.026159146800637245,0.03322357,0.18176359,0.843956708908081
20,2.498473132198507,2.628714382648468,29.2,0.03509501740336418,0.034686998,0.19908634,0.8368809819221497
21,2.450611460615288,2.6904308199882507,29.34,0.035999756306409836,0.03638761,0.19666481,0.8406959176063538
22,2.4105148731984873,2.786898785829544,26.979999999999997,0.016241326928138733,0.018998511,0.20157412,0.8522185683250427
23,2.3640531728213485,2.724367731809616,28.139999999999997,0.020024403929710388,0.01609124,0.22293864,0.8491879105567932
24,2.319998519664461,2.578665000200272,30.380000000000003,0.033154696226119995,0.03537902,0.22253726,0.8260031938552856
25,2.2879377203908833,2.4783231616020203,31.879999999999995,0.033719293773174286,0.040528446,0.22850376,0.8094705939292908
26,2.249230878596956,2.407933974266052,33.68,0.035687901079654694,0.03880416,0.22929889,0.7977242469787598
27,2.2357571487399666,2.4026008531451226,33.46,0.04386090114712715,0.047519814,0.23865479,0.7987672090530396
28,2.202138463881883,2.425568324327469,33.48,0.03192947432398796,0.03542001,0.25143826,0.7992907166481018
29,2.1696051277897577,2.430731776356697,33.86,0.04019029438495636,0.0402963,0.23553693,0.7975949048995972
30,2.1512397334656934,2.5278319716453552,32.92,0.026046210899949074,0.027540036,0.24687043,0.8072532415390015
31,2.124398922039704,2.274888405203819,36.720000000000006,0.05291597917675972,0.053500414,0.24983822,0.7741643190383911
32,2.108945260671052,2.5325032770633698,32.26,0.022068815305829048,0.023940003,0.23864435,0.8078759908676147
33,2.0922283709726552,2.345773181319237,36.94,0.053921110928058624,0.054245643,0.27387077,0.7762385010719299
34,2.0771711397577417,2.419360655546188,34.0,0.02769581973552704,0.026222926,0.24384485,0.7911577224731445
35,2.0656021904538977,2.4203127324581146,34.86,0.01856374740600586,0.028925136,0.25782952,0.7920789122581482
36,2.040619715709578,2.427442526817322,34.72,0.02432243898510933,0.026898231,0.2394492,0.786314070224762
37,2.024825744330883,2.4516890227794645,33.72,0.01822078973054886,0.022025326,0.23509493,0.7976593971252441
38,2.00948430089788,2.2929704397916795,37.2,0.03908080607652664,0.0393261,0.27359748,0.7657639384269714
39,1.9856919490478255,2.5159473061561584,34.339999999999996,0.02057935670018196,0.023654437,0.2605117,0.8005345463752747
40,1.984337805347009,2.328202912211418,35.86,0.03166539594531059,0.032814402,0.27296096,0.776809573173523
41,1.9770373112776063,2.227345606684685,37.86,0.056268393993377686,0.056294616,0.25671232,0.763502836227417
42,1.9735390733588825,2.216113805770874,38.279999999999994,0.033007945865392685,0.039101906,0.27882472,0.75376957654953
43,1.9414208175783807,2.5453119456768034,33.08,0.01440289244055748,0.023546923,0.28253454,0.7985468506813049
44,1.9445465505123138,2.2370526105165482,39.34,0.05208931490778923,0.05354029,0.28267446,0.7545661926269531
45,1.9194528748365967,2.3165948688983917,37.12,0.026641761884093285,0.031064343,0.27425203,0.7682690024375916
46,1.9235838566991417,2.2453519284725187,36.78,0.03592704236507416,0.03905731,0.25848058,0.765031635761261
47,1.9088650586252862,2.240439909696579,38.7,0.0262109637260437,0.029232183,0.2818731,0.7522256970405579
48,1.907148702578111,2.445346564054489,35.78,0.021087178960442543,0.020572314,0.26233327,0.780487060546875
49,1.9038987762548707,2.199284228682518,38.879999999999995,0.06069650128483772,0.060847037,0.27981478,0.7592396140098572
50,1.883063862269575,2.269058641791344,37.86,0.038911234587430954,0.04028209,0.28897592,0.7637981176376343
51,1.8972070054574446,2.3306410759687424,36.96,0.026664838194847107,0.033927143,0.26863778,0.7686055898666382
52,1.8821724961427124,2.366579216718674,36.58,0.02541789598762989,0.027499707,0.25216737,0.7752776145935059
53,1.8644432875920425,2.1987008929252623,38.879999999999995,0.03678421676158905,0.037962195,0.26515913,0.7543061971664429
54,1.8547167696736075,2.2752059996128082,39.160000000000004,0.03286406770348549,0.032463085,0.28319973,0.7571664452552795
55,1.8494203280318866,2.2715918958187102,37.980000000000004,0.03802140802145004,0.0376223,0.25566623,0.7641914486885071
56,1.8544898554682732,2.350790876150131,36.28,0.02724352851510048,0.02784206,0.262798,0.7722334265708923
57,1.8476897589862347,2.185201680660248,39.300000000000004,0.04619961604475975,0.047864847,0.27612972,0.7480922937393188
58,1.8250416486778043,2.1525083497166633,38.96,0.03571813181042671,0.038555462,0.28650197,0.7456878423690796
59,1.8367059779438106,2.3784256875514984,36.22,0.01642989180982113,0.018918369,0.2786909,0.7722194194793701
60,1.824292572045868,2.2388200372457505,38.74,0.041242171078920364,0.041242186,0.24645232,0.7593767642974854
61,1.8230556523935362,2.364287891983986,36.54,0.018379902467131615,0.018597923,0.26455477,0.77510666847229
62,1.8148786615241657,2.391009396314621,36.6,0.020852310582995415,0.02220278,0.25303406,0.774512529373169
63,1.8071913536299358,2.168002817034721,40.64,0.04689610004425049,0.047065277,0.28842688,0.7385830283164978
64,1.8096719773655587,2.187926694750786,39.82,0.032689496874809265,0.03511808,0.2792016,0.7431212663650513
65,1.8032194443724372,2.249411976337433,39.0,0.024044765159487724,0.023067052,0.287477,0.7475611567497253
66,1.8135148486630484,2.258235788345337,38.080000000000005,0.03124353289604187,0.030625727,0.2710912,0.7579726576805115
67,1.808976286175576,2.1142704248428346,40.36,0.062287524342536926,0.062079035,0.28456488,0.7408442497253418
