epoch,train_loss,val_loss,val_acc,val_ece,val_adaece,val_classece,val_brier
0,18.641067267818883,2.450550937652588,10.040000000000001,0.009133771993219852,0.012696454,0.7419955,0.9011403322219849
1,2.341512368483977,2.339328557252884,9.54,0.009896726347506046,0.016742455,0.74095565,0.900627851486206
2,2.3367557031187145,2.3334372639656067,9.08,0.014807476662099361,0.017891118,0.7414913,0.9007458686828613
3,2.3376378295096485,2.3611049115657807,10.2,0.010435309261083603,0.01214163,0.8220375,0.9004631042480469
4,2.339095947417346,2.342197263240814,9.58,0.01266817469149828,0.01852957,0.82169455,0.9002572298049927
5,2.3403708149086344,2.331461399793625,10.040000000000001,0.005386434495449066,0.00951416,0.819822,0.9003086090087891
6,2.340525975281542,2.3546524226665495,10.100000000000001,0.009346646256744862,0.016953267,0.7386993,0.9006811380386353
7,2.3375429802320222,2.3217322409152983,9.6,0.007867798209190369,0.015492583,0.9000027,0.9001507759094238
8,2.338073867965828,2.3363184332847595,10.100000000000001,0.005959211383014917,0.015697572,0.7384866,0.9002691507339478
9,2.340406858785586,2.3503500521183014,10.2,0.008150063455104828,0.01053432,0.8187779,0.9003361463546753
10,2.341027125038884,2.337522840499878,10.280000000000001,0.0050919800996780396,0.011666267,0.7398674,0.9000005722045898
11,2.336821984838356,2.3273247301578524,10.040000000000001,0.00452866405248642,0.012294014,0.7407948,0.900252640247345
12,2.342168655585159,2.3263412594795225,10.040000000000001,0.004334382712841034,0.012686475,0.7395664,0.900217592716217
13,2.3373431035063486,2.340773993730545,11.58,0.008058207109570503,0.013793813,0.5818565,0.8997233510017395
14,2.313003999943083,2.3052968621253966,13.819999999999999,0.02817191742360592,0.045183405,0.10412464,0.8942704796791077
15,2.22765971517021,2.139581698179245,22.58,0.05169354006648064,0.05510726,0.14903232,0.8420721888542175
16,2.0756996470418843,2.0156461179256437,28.000000000000004,0.08821969479322433,0.0882197,0.16557048,0.8202285170555115
17,2.0350566536865453,2.003495267033577,28.199999999999996,0.08769699931144714,0.08748075,0.16555697,0.8166837096214294
