epoch,train_loss,val_loss,val_acc,val_ece,val_adaece,val_classece,val_brier
0,0.20866701925512066,0.33006788678467275,33.5,0.05135006457567215,0.03987046,0.21989633,0.785912275314331
1,0.1546858943660151,0.36863490883260963,35.699999999999996,0.03167993947863579,0.03146521,0.22679226,0.7605634927749634
2,0.13786669373935598,0.2124787589535117,40.32,0.06611710786819458,0.06239433,0.2472577,0.741608738899231
3,0.12536705321293662,0.12091479003429413,45.18,0.05303399637341499,0.05000807,0.28737444,0.6884822845458984
4,0.11671832244081254,0.12549516055732965,48.24,0.06642768532037735,0.062707305,0.3177079,0.6680781245231628
5,0.11057833692228253,0.11857557706534863,50.160000000000004,0.09507168084383011,0.08685871,0.31008834,0.6529626846313477
6,0.10366847152313725,0.09914967548102141,53.879999999999995,0.03351462259888649,0.037117064,0.3746322,0.6000008583068848
7,0.09485816106792878,0.09291491284966469,56.26,0.026263652369379997,0.033326205,0.4222229,0.565726637840271
8,0.08678341112946245,0.08359861392527819,60.18,0.0658402070403099,0.06363376,0.41193756,0.5250690579414368
9,0.08009663192470642,0.09065824542194605,59.24,0.041402049362659454,0.041627657,0.42297846,0.5496572852134705
10,0.07527924005196175,0.07347216922789812,65.56,0.06935188919305801,0.06783516,0.4975622,0.4618433713912964
11,0.07114375822923401,0.07341771256178617,66.36,0.04281497746706009,0.040215936,0.5095364,0.46146002411842346
12,0.06895471143070608,0.08809720072895288,60.46,0.029588235542178154,0.03119953,0.4552757,0.5331631898880005
13,0.06715022954581813,0.07422121213749051,64.82,0.045938700437545776,0.04533091,0.49345687,0.4738740622997284
14,0.06528165821113031,0.08196947760879994,63.160000000000004,0.028703585267066956,0.028944902,0.47945714,0.5001317262649536
15,0.0635098431428725,0.06707187620922923,69.66,0.0709528923034668,0.07073743,0.522314,0.42701366543769836
16,0.06264122210400687,0.0675679674372077,68.74,0.06460829824209213,0.06547062,0.5192472,0.4282073378562927
17,0.061983925819566306,0.0684877502731979,70.28,0.06839349865913391,0.063661665,0.5239212,0.41742584109306335
18,0.06098901965147392,0.07130343047901988,67.74,0.0491243340075016,0.048977204,0.5346021,0.4405563473701477
19,0.05977227548348971,0.07435314618051052,67.4,0.03821999207139015,0.034440976,0.50391644,0.4515403211116791
20,0.05930420847355642,0.06647617369890213,70.24000000000001,0.0630374476313591,0.06260482,0.53684735,0.415601909160614
21,0.058219923277978196,0.06987826554104686,68.2,0.03827030956745148,0.036983963,0.5310937,0.43820229172706604
22,0.05783278124660931,0.06654239855706692,70.34,0.055480267852544785,0.055480268,0.5448817,0.41247743368148804
23,0.0575342351697724,0.07172274962067604,67.22,0.03597942739725113,0.038864058,0.52394354,0.44598838686943054
24,0.05617813973433592,0.05953592732548714,72.86,0.05917591601610184,0.05885223,0.5827994,0.3785228729248047
25,0.05640115317973224,0.07291374104097485,67.4,0.03724963590502739,0.037122108,0.5087349,0.44514116644859314
26,0.05557880965484814,0.06468023788183927,70.8,0.038487665355205536,0.038851302,0.5529634,0.4050826132297516
27,0.05532666492614557,0.0759511492215097,65.68,0.02672785148024559,0.025562786,0.5354449,0.4774135649204254
28,0.05508464461573484,0.06256295470520853,72.36,0.05258817598223686,0.05280499,0.57410645,0.39000821113586426
29,0.054945755951021885,0.062226586882025,71.98,0.06570631265640259,0.064661376,0.5576857,0.3930785655975342
30,0.05400948898485777,0.059297374729067084,72.96000000000001,0.08025329560041428,0.07946754,0.5371235,0.3791804611682892
31,0.054120311555875975,0.0586929670535028,73.98,0.056030336767435074,0.055375498,0.5999837,0.36336806416511536
32,0.0537759774914858,0.06118885157629848,72.16,0.059909120202064514,0.060830627,0.5748982,0.3874202370643616
33,0.053295719606632534,0.059821642469614744,72.76,0.051419444382190704,0.04646346,0.59442943,0.3791455924510956
34,0.053168999147601426,0.06122946068644523,72.22,0.045769866555929184,0.047467258,0.58434296,0.3878205418586731
35,0.05313488528852097,0.05786190778017044,74.44,0.0834217518568039,0.08342173,0.5804573,0.3647966682910919
36,0.052228882421993396,0.0588921042624861,73.42,0.053237635642290115,0.046941485,0.59362084,0.37445804476737976
37,0.053149580331095916,0.06348737236112356,71.86,0.06169845163822174,0.060805302,0.5713022,0.39388754963874817
38,0.052168616421774706,0.0631956756580621,71.58,0.049708906561136246,0.049655996,0.55864656,0.40213075280189514
39,0.05197619735686616,0.05862397747114301,73.76,0.06914614140987396,0.06765863,0.5796466,0.36801159381866455
40,0.052100602950138804,0.054669967666268346,75.74,0.07785138487815857,0.073758,0.591638,0.3502574563026428
41,0.05207675993865864,0.06604777406901122,70.7,0.07098086178302765,0.07101144,0.5336776,0.41231077909469604
42,0.051925683923234996,0.05902852481231093,73.06,0.04489694908261299,0.044957306,0.5777856,0.3796578347682953
43,0.05142728046683425,0.05767766619101167,73.82,0.05666211247444153,0.055229757,0.5976937,0.3677622079849243
44,0.051461144440426404,0.05660946648567915,74.68,0.05901801958680153,0.056997925,0.6043146,0.3582853376865387
45,0.05083254831631414,0.0726593722589314,68.82000000000001,0.02483157068490982,0.025329594,0.5550354,0.4417421817779541
46,0.051060495591214436,0.06145163429901004,72.58,0.045574087649583817,0.044957332,0.55885607,0.38610005378723145
47,0.051081422287759116,0.06332201510667801,71.08,0.041016872972249985,0.042622894,0.5653072,0.3999219536781311
48,0.05108271185732023,0.057105534709990025,73.58,0.05626950412988663,0.05108431,0.6005107,0.3640722334384918
49,0.050946625880897045,0.06156972553580999,72.84,0.0769236609339714,0.072482854,0.5640553,0.3802489638328552
50,0.050734419862485745,0.0573526774533093,74.3,0.058223478496074677,0.05768826,0.5852698,0.3616463541984558
51,0.05077492073178291,0.0586241951212287,74.42,0.05812130868434906,0.05937247,0.593363,0.3641303777694702
52,0.051004107829860666,0.05611774921417236,74.36,0.06360924243927002,0.063542,0.5893618,0.361106276512146
53,0.05065034203950993,0.06796369897201657,70.38,0.03901286423206329,0.034589928,0.5599885,0.41296982765197754
54,0.050758743584579366,0.0651650140993297,71.12,0.029750585556030273,0.03061578,0.57756543,0.4076148569583893
55,0.050478851845995945,0.06392458146438003,71.7,0.021503526717424393,0.024604358,0.5930014,0.3964436948299408
56,0.050250530930828645,0.05715987291187048,73.24000000000001,0.06359263509511948,0.06311553,0.58783144,0.36827418208122253
57,0.05026748251508583,0.05333799882791936,76.06,0.06008598953485489,0.059553724,0.6157416,0.339446485042572
58,0.0499066313972104,0.05070287599228322,77.4,0.07189556956291199,0.07175899,0.6218077,0.32564789056777954
59,0.05020811846903102,0.05752794081345201,74.3,0.055040180683135986,0.055712853,0.5942428,0.3638201951980591
60,0.04997699072753841,0.06072875689715147,72.78,0.0525856614112854,0.052593023,0.5568204,0.3804982602596283
61,0.04972712671786377,0.05641355635598302,74.62,0.0688691958785057,0.06851165,0.5868748,0.3602467179298401
62,0.049806810153478924,0.0645543129183352,70.52000000000001,0.04819684848189354,0.050789908,0.5518646,0.40553024411201477
63,0.04982308741256764,0.06420553307980299,71.58,0.032998621463775635,0.032851357,0.58773595,0.39515551924705505
64,0.049659572943875734,0.05990328220650554,73.34,0.04985672980546951,0.046958864,0.5849712,0.3759511113166809
65,0.050290162611583415,0.056741996202617884,74.9,0.06921833753585815,0.06657767,0.58872586,0.3598267138004303
66,0.04978212307799946,0.055511069111526014,75.48,0.06665585935115814,0.06454835,0.6001723,0.3500407338142395
67,0.04944869497028941,0.06023262040689588,73.48,0.034698303788900375,0.03199304,0.603051,0.3764518201351166
68,0.049974872466092085,0.05955046340823174,72.94,0.040206167846918106,0.041687492,0.6017424,0.37673813104629517
69,0.049773512556302274,0.05913643194362521,73.16,0.037571731954813004,0.037622552,0.5962844,0.37399476766586304
70,0.0496708795174279,0.061304930876940486,72.44,0.046433042734861374,0.042429127,0.5895314,0.38052836060523987
71,0.049717327193568715,0.06708813840523362,70.66,0.04299832880496979,0.04797598,0.5616127,0.41032713651657104
72,0.049936566083819016,0.05519977640360594,76.06,0.06482955813407898,0.064829506,0.6066612,0.345802366733551
73,0.04912185536655174,0.05671902243047953,74.16,0.07457432895898819,0.07472814,0.58406955,0.3601410984992981
74,0.04903530072822997,0.05290944278240204,75.53999999999999,0.07617657631635666,0.07449141,0.5979496,0.3425062596797943
75,0.04940952515144917,0.06590830087661743,71.16,0.03365662693977356,0.033251528,0.55688053,0.40637752413749695
76,0.04945213028060442,0.058072325121611354,74.24,0.05712633579969406,0.057217587,0.5506396,0.3591856360435486
77,0.04868668912571262,0.060914959060028195,72.32,0.037945911288261414,0.039135464,0.602566,0.3859080970287323
